"treatment","forest_type","plot_ID","gbh_cm","gbh_cm_stem2","gbh_cm_stem3","height_m","code","species_ID","family","ID_level","sp_sdev","sp_m","ge_sdev","ge_m","basalarea_cm2","dia1","dia2","dia3","den","agb","plotA","plotB","plotC","wd_m","wd_sd","WD_level","agb_Mg","type_plot","gf"
"OL_near","deciduous","MAT1C502JR",52,NA,NA,5.5,"diopyr","Diospyros pyrrhocarpa","Ebenaceae","S",NA,0.64,0.130127618742892,0.697182559572917,215.177483060243,16.5521140815571,NA,NA,0.64,55.0354699208563,"Y",NA,NA,0.64,0.130127618742892,"S",0.00550354699208563,"A","T"
"OL_near","deciduous","MAT1C502JR",57,NA,NA,12,"crypan","Crypteronia paniculata","Crypteroniaceae","S",0.107981876874471,0.66359,0.116598342551317,0.60234,258.547205052784,18.1436635124761,NA,NA,0.66359,146.049933624233,"Y",NA,NA,0.66359,0.107981876874471,"S",0.0146049933624233,"A","T"
"OL_near","deciduous","MAT1C502JR",36,NA,NA,11,"terman","Terminalia manii","Combretaceae","S",NA,0.66,0.153541295211701,0.55471976127933,103.132403123548,11.4591559026165,NA,NA,0.66,54.4195737813103,"Y",NA,NA,0.66,0.153541295211701,"S",0.00544195737813103,"A","T"
"OL_near","deciduous","MAT1C502JR",40,NA,NA,8.5,"pteace","Pterospermum aceroides","Sterculiaceae","S",NA,NA,0.099729287892589,0.520992805555556,127.323954473516,12.7323954473516,NA,NA,0.520992805555556,41.2610477582443,"Y",NA,NA,0.520992805555556,0.099729287892589,"G",0.00412610477582443,"A","T"
"OL_near","deciduous","MAT1C502JR",38,NA,NA,6.5,"jbadam","jungli badam medha",NA,"G",NA,NA,NA,NA,114.909868912348,12.095775674984,NA,NA,NA,0,"Y",NA,NA,0.556149182600641,0.0441686096622183,"P",0,"A","T"
"OL_near","deciduous","MAT1C502JR",69,NA,NA,10.5,"dioooc","Diospyros oocarpa","Ebenaceae","S",NA,NA,0.130127618742892,0.697182559572917,378.868342030257,21.9633821466816,NA,NA,0.697182559572917,195.343467191983,"Y",NA,NA,0.697182559572917,0.130127618742892,"G",0.0195343467191983,"A","T"
"OL_near","deciduous","MAT1C502JR",145,NA,NA,18.5,"pajrhe","Pajanelia rheedei","Bignoniaceae","S",NA,0.716352,0.252720575540128,0.425450666666667,1673.11633925355,46.1549334966496,NA,NA,0.716352,1485.70266468892,"Y",NA,NA,0.716352,0.252720575540128,"S",0.148570266468892,"A","T"
"OL_near","deciduous","MAT1C502JR",42,NA,NA,8.5,"celphi","Celtis philippenis","Ulmaceae","S",NA,NA,0.083757201008046,0.593820602542373,140.374659807052,13.3690152197192,NA,NA,0.593820602542373,51.5657731989601,"Y",NA,NA,0.593820602542373,0.083757201008046,"G",0.00515657731989601,"A","T"
"OL_near","deciduous","MAT1C502JR",34,NA,NA,4.5,"diopil","Diospyros pilosiuscula","Ebenaceae","S",NA,NA,0.130127618742892,0.697182559572917,91.9915571071155,10.8225361302489,NA,NA,0.697182559572917,21.4618408645747,"Y",NA,NA,0.697182559572917,0.130127618742892,"G",0.00214618408645747,"A","T"
"OL_near","deciduous","MAT1C502JR",31,NA,NA,7,"celphi","Celtis philippenis","Ulmaceae","S",NA,NA,0.083757201008046,0.593820602542373,76.4739501556557,9.86760647169751,NA,NA,0.593820602542373,23.5841246291977,"Y",NA,NA,0.593820602542373,0.083757201008046,"G",0.00235841246291977,"A","T"
